fid,tid,t_url,t_heading,num_replies,num_views,starter_uid,starter_namelast_post_date
160,2147535050,/discussion.aspx?g=posts&t=2147535050,I have been diagnosed with NPH.,3,8571,2147494070,topless41,"Friday, July 7, 2017 9:48 AM "
160,2147534110,/discussion.aspx?g=posts&t=2147534110,MindCrowd.org  what do the results mean,40,20529,2147605198,larry10,"Tuesday, July 4, 2017 9:43 PM "
160,2147531603,/discussion.aspx?g=posts&t=2147531603,To people with dementia,9,12863,2147559107,abeautifulwaytolive,"Friday, June 23, 2017 11:01 AM "
160,2147534216,/discussion.aspx?g=posts&t=2147534216,Please register and be a friend,2,14796,2147483942,Michael Ellenbogen,"Monday, June 19, 2017 11:08 PM "
160,2147533589,/discussion.aspx?g=posts&t=2147533589,Please don't give out your email address. I did and this is what happened,6,9989,2147558063,ladypeewee,"Friday, May 26, 2017 8:50 AM "
160,2147533800,/discussion.aspx?g=posts&t=2147533800,Questions you had when you reached out for help?,2,8507,2147629471,julia10719,"Tuesday, May 9, 2017 9:51 PM "
160,2147532627,/discussion.aspx?g=posts&t=2147532627,Are you recently diagnosed?,2,10036,2147483918,Mimi S.,"Saturday, April 22, 2017 9:57 PM "
160,2147531426,/discussion.aspx?g=posts&t=2147531426,End of life care,24,11630,2147484334,Iris L.,"Sunday, April 16, 2017 6:32 AM "
160,2147533018,/discussion.aspx?g=posts&t=2147533018,The Long Good bye on West Wing.,5,9209,2147483918,Mimi S.,"Friday, April 7, 2017 1:26 AM "
160,2147531869,/discussion.aspx?g=posts&t=2147531869,Trailer - Susan's Story (a story of a journey with FTD),2,9498,2147558081,The_Sun_Still_Rises,"Tuesday, April 4, 2017 5:52 PM "
160,2147532517,/discussion.aspx?g=posts&t=2147532517,Mom and sister,8,9473,2147621475,Goosemother,"Friday, March 31, 2017 3:29 PM "
160,2147532883,/discussion.aspx?g=posts&t=2147532883,Thanks alz+,5,9344,2147484272,Lane Simonian,"Thursday, March 30, 2017 11:01 AM "
160,2147532788,/discussion.aspx?g=posts&t=2147532788,Paula Wolfert in today's NY Times,1,8361,2147483918,Mimi S.,"Friday, March 24, 2017 4:08 PM "
160,2147529187,/discussion.aspx?g=posts&t=2147529187,55 with Early Onset.,43,28421,2147602817,Joe christensen1960,"Monday, March 20, 2017 3:23 PM "
160,2147530609,/discussion.aspx?g=posts&t=2147530609,need guidance,10,9730,2147506235,DDS,"Monday, March 6, 2017 4:55 PM "
160,2147532370,/discussion.aspx?g=posts&t=2147532370,How I created the idea of Dementia Pioneer,2,8330,2147484334,Iris L.,"Monday, March 6, 2017 9:50 AM "
160,2147532270,/discussion.aspx?g=posts&t=2147532270,Dementia Care - Our Hearts Are Bigger,0,8794,2147558081,The_Sun_Still_Rises,"Monday, February 27, 2017 8:09 AM "
160,2147532266,/discussion.aspx?g=posts&t=2147532266,Dementia Can Be Predicted Some Experts Say,0,8745,2147558081,The_Sun_Still_Rises,"Monday, February 27, 2017 5:29 AM "
160,2147532265,/discussion.aspx?g=posts&t=2147532265,Aricept Could Accelerate Cognitive Decline In Some,0,8624,2147558081,The_Sun_Still_Rises,"Monday, February 27, 2017 5:05 AM "
160,2147531069,/discussion.aspx?g=posts&t=2147531069,For DDS,7,9259,2147564814,Radar007,"Wednesday, February 22, 2017 10:12 PM "
160,2147531894,/discussion.aspx?g=posts&t=2147531894,Welcome camacho,1,7758,2147558081,The_Sun_Still_Rises,"Wednesday, February 22, 2017 9:56 PM "
160,2147531760,/discussion.aspx?g=posts&t=2147531760,A Showing of Alzheimer's A Love Story,3,9012,2147558081,The_Sun_Still_Rises,"Friday, February 17, 2017 5:48 AM "
160,2147532000,/discussion.aspx?g=posts&t=2147532000,board dates show posts from 2 years ago?,0,8770,2147523148,alz+,"Thursday, February 16, 2017 9:01 AM "
160,2147531900,/discussion.aspx?g=posts&t=2147531900,Help For Stay Communicating,0,7921,2147558081,The_Sun_Still_Rises,"Saturday, February 11, 2017 10:48 AM "
160,2147531874,/discussion.aspx?g=posts&t=2147531874,Book Review: What The Hell Happened To My Brain - Living Beyond Dementia by Kate Swaffer,0,8853,2147558081,The_Sun_Still_Rises,"Friday, February 10, 2017 7:50 AM "
160,2147531823,/discussion.aspx?g=posts&t=2147531823,2017 Fact Sheet - Alz Asso Most People NOT Told Their Dx,0,8657,2147558081,The_Sun_Still_Rises,"Wednesday, February 8, 2017 8:17 AM "
160,2147531680,/discussion.aspx?g=posts&t=2147531680,Air pollution may lead to dementia in older women,5,7892,2147484334,Iris L.,"Saturday, February 4, 2017 1:07 PM "
160,2147531556,/discussion.aspx?g=posts&t=2147531556,is somehting wrong witht the site?,9,7976,2147531164,Crushed,"Friday, February 3, 2017 2:03 PM "
160,2147529996,/discussion.aspx?g=posts&t=2147529996,Exelon Patches,10,9780,2147532755,wwkayaker,"Friday, February 3, 2017 11:12 AM "
160,2147531626,/discussion.aspx?g=posts&t=2147531626,Man With Dementia From USA Dumped In UK,2,7141,2147558081,The_Sun_Still_Rises,"Tuesday, January 31, 2017 11:42 PM "
160,2147531397,/discussion.aspx?g=posts&t=2147531397,Resources For Parents Who Have Alzheimer's & Are Raising Minor Children,3,7697,2147558081,The_Sun_Still_Rises,"Sunday, January 29, 2017 1:57 PM "
160,2147531369,/discussion.aspx?g=posts&t=2147531369,chronic insomnia,10,7802,2147605198,larry10,"Saturday, January 21, 2017 12:02 PM "
160,2147531387,/discussion.aspx?g=posts&t=2147531387,"If You Have Met One Person With..., You Have Met One Person With....",0,8194,2147558081,The_Sun_Still_Rises,"Friday, January 20, 2017 8:07 PM "
160,2147528794,/discussion.aspx?g=posts&t=2147528794,Maria Shriver's latest blog about Alzheimer's Disease Prevention,5,10149,2147484334,Iris L.,"Thursday, January 19, 2017 11:32 AM "
160,2147531077,/discussion.aspx?g=posts&t=2147531077,non or progressive MCI,9,7851,2147613033,Andy59,"Tuesday, January 17, 2017 3:54 PM "
160,2147531111,/discussion.aspx?g=posts&t=2147531111,Toddler stress affects,9,7521,2147613033,Andy59,"Tuesday, January 17, 2017 1:22 PM "
160,2147531307,/discussion.aspx?g=posts&t=2147531307,Emotional Stages if Dementia p,6,7322,2147608785,obrien4j,"Tuesday, January 17, 2017 12:19 PM "
160,2147524652,/discussion.aspx?g=posts&t=2147524652,Nothing Is Sacred When You Have Dementia,38,27863,2147558081,The_Sun_Still_Rises,"Sunday, January 15, 2017 12:28 PM "
160,2147530608,/discussion.aspx?g=posts&t=2147530608,Don't know what to do or where to turn,15,8120,2147506235,DDS,"Friday, January 6, 2017 2:40 PM "
160,2147529875,/discussion.aspx?g=posts&t=2147529875,"Cross posted.. Risperidone,",11,8354,2147561350,julielarson,"Friday, January 6, 2017 12:58 PM "
160,2147530893,/discussion.aspx?g=posts&t=2147530893,For those who like to read books with Alzheimer's theme,5,7105,2147483918,Mimi S.,"Monday, January 2, 2017 3:01 PM "
160,2147530812,/discussion.aspx?g=posts&t=2147530812,Merry Christmas,3,7164,2147544061,Veterans kid,"Saturday, December 24, 2016 10:57 PM "
160,2147529042,/discussion.aspx?g=posts&t=2147529042,Is this the beginning of Dystonia?,5,9085,2147587637,TimVin,"Monday, December 12, 2016 6:12 AM "
160,2147529696,/discussion.aspx?g=posts&t=2147529696,I'm new here- question on 2nd opinion,5,8707,2147605198,larry10,"Saturday, December 10, 2016 11:04 AM "
160,2147530355,/discussion.aspx?g=posts&t=2147530355,New Research Findings on Parkinson's Disease,4,7815,2147484334,Iris L.,"Monday, December 5, 2016 9:08 AM "
160,2147530285,/discussion.aspx?g=posts&t=2147530285,Clinical Trials,14,8057,2147539538,bjrj,"Wednesday, November 30, 2016 8:18 PM "
160,2147529876,/discussion.aspx?g=posts&t=2147529876,Deeply concerned,8,8809,2147607332,JTAC,"Monday, November 21, 2016 8:54 AM "
160,2147529988,/discussion.aspx?g=posts&t=2147529988,Veterans Day,1,8129,2147544061,Veterans kid,"Friday, November 11, 2016 6:47 PM "
160,2147529507,/discussion.aspx?g=posts&t=2147529507,Medication problems,6,8746,2147512528,Jshu43,"Sunday, October 30, 2016 11:20 PM "
160,2147529645,/discussion.aspx?g=posts&t=2147529645,53 y/o male recently diagnosed w/early onset of Dementia,4,9438,2147605533,noelmauricio86,"Friday, October 21, 2016 2:28 PM "
160,2147527343,/discussion.aspx?g=posts&t=2147527343,LBD/PLB members,5,10057,2147484074,jfkoc,"Friday, October 7, 2016 9:06 PM "
160,2147523987,/discussion.aspx?g=posts&t=2147523987,Blessings of Alzheimer's & Dementia,29,15274,2147558081,The_Sun_Still_Rises,"Tuesday, October 4, 2016 5:13 AM "
160,2147524317,/discussion.aspx?g=posts&t=2147524317,husband w/early onset looking for support group,29,15524,2147556224,kelifus,"Sunday, October 2, 2016 3:05 PM "
160,2147527966,/discussion.aspx?g=posts&t=2147527966,The leading cause of Alzheimer's is pesticides,11,10602,2147554927,jamesmatheson,"Wednesday, September 28, 2016 9:11 AM "
160,2147529002,/discussion.aspx?g=posts&t=2147529002,Positive aspects of acknowledging Dementia or Freedom from Proofreading,3,7933,2147601608,Gone D,"Monday, September 19, 2016 12:37 AM "
160,2147528630,/discussion.aspx?g=posts&t=2147528630,Where to start?,8,9488,2147599232,JackJax,"Monday, September 19, 2016 12:28 AM "
160,2147525017,/discussion.aspx?g=posts&t=2147525017,Today is a bad day,21,15331,2147561350,julielarson,"Monday, September 12, 2016 10:09 AM "
160,2147497218,/discussion.aspx?g=posts&t=2147497218,Mediterranean Diet,13,10550,2147483918,Mimi S.,"Sunday, August 21, 2016 8:48 AM "
160,2147526773,/discussion.aspx?g=posts&t=2147526773,Alzheimer's Service Dog,13,11564,2147549844,Sukola,"Sunday, August 21, 2016 6:19 AM "
160,2147511023,/discussion.aspx?g=posts&t=2147511023,DC Forum dates,5,10112,2147483918,Mimi S.,"Friday, August 5, 2016 7:39 AM "
160,2147527951,/discussion.aspx?g=posts&t=2147527951,"Confusing Road, Dementia",6,10277,2147593997,Topdogjim,"Tuesday, July 26, 2016 7:37 AM "
160,2147527801,/discussion.aspx?g=posts&t=2147527801,Grants for Alz Care,0,9864,2147536600,llee08032,"Friday, July 15, 2016 6:12 AM "
160,2147526948,/discussion.aspx?g=posts&t=2147526948,PBS Masterpiece Wallander portrays Alzheimer's,15,13191,2147523148,alz+,"Wednesday, June 22, 2016 8:07 AM "
160,2147525013,/discussion.aspx?g=posts&t=2147525013,Lewy body dementia,19,14643,2147572835,Tango,"Sunday, June 19, 2016 7:27 PM "
160,2147527285,/discussion.aspx?g=posts&t=2147527285,FENIB dementia,1,10307,2147590583,IndyRose4,"Sunday, June 19, 2016 8:28 AM "
160,2147527130,/discussion.aspx?g=posts&t=2147527130,One symptom so far-is this MCI?,4,10732,2147589543,Hudgens,"Thursday, June 16, 2016 6:20 AM "
160,2147527124,/discussion.aspx?g=posts&t=2147527124,Need help,2,9538,2147577064,Nanarandi7,"Friday, June 10, 2016 8:21 AM "
160,2147527003,/discussion.aspx?g=posts&t=2147527003,Working with MCI,5,10568,2147588324,KKD,"Sunday, June 5, 2016 2:26 PM "
160,2147526859,/discussion.aspx?g=posts&t=2147526859,Memorial Day,1,8641,2147544061,Veterans kid,"Saturday, May 28, 2016 1:24 PM "
160,2147526833,/discussion.aspx?g=posts&t=2147526833,I am looking to change the right to die laws in the US.,5,9498,2147483942,Michael Ellenbogen,"Friday, May 27, 2016 5:29 PM "
160,2147526727,/discussion.aspx?g=posts&t=2147526727,Out of the box thinking,13,10377,2147566746,Hopenow,"Tuesday, May 24, 2016 8:54 PM "
160,2147526637,/discussion.aspx?g=posts&t=2147526637,Newcastle University; Free Dementia Care Course,0,9973,2147536600,llee08032,"Wednesday, May 18, 2016 11:36 AM "
160,2147526652,/discussion.aspx?g=posts&t=2147526652,Interview with Maria Shriver,1,9511,2147484334,Iris L.,"Wednesday, May 18, 2016 9:13 AM "
160,2147526546,/discussion.aspx?g=posts&t=2147526546,PerspectivesSpring 2016 on line now,0,9583,2147483918,Mimi S.,"Wednesday, May 11, 2016 6:08 PM "
160,2147526375,/discussion.aspx?g=posts&t=2147526375,NY Times Article(1),1,9657,2147499552,socwkr,"Tuesday, May 3, 2016 8:40 AM "
160,2147525898,/discussion.aspx?g=posts&t=2147525898,Tonight PBS  Nova  Research on AD,6,10992,2147483918,Mimi S.,"Thursday, April 14, 2016 3:10 PM "
160,2147525846,/discussion.aspx?g=posts&t=2147525846,What is wrong with me?,9,11612,2147580387,MeandYouBoth,"Tuesday, April 12, 2016 9:47 AM "
160,2147525869,/discussion.aspx?g=posts&t=2147525869,Amazed,8,10400,2147580387,MeandYouBoth,"Friday, April 8, 2016 6:55 PM "
160,2147525797,/discussion.aspx?g=posts&t=2147525797,Urgent Info for all iPhone and iPad Members,0,9551,10052,ALZConnected Moderator,"Friday, April 1, 2016 3:56 PM "
160,2147524729,/discussion.aspx?g=posts&t=2147524729,Question,4,10778,2147565453,BillBRNC,"Thursday, March 31, 2016 4:16 PM "
160,2147525757,/discussion.aspx?g=posts&t=2147525757,"URGENT INFO FOR IPHONE, IPAD USERS - FROM ADMIN",0,10437,2147517111,Agent 99,"Wednesday, March 30, 2016 6:56 PM "
160,2147525581,/discussion.aspx?g=posts&t=2147525581,Social Security Benefits how long should I expect an answer or check,2,10140,2147577653,Determined,"Friday, March 25, 2016 4:09 PM "
160,2147525001,/discussion.aspx?g=posts&t=2147525001,Alternate to Aricept and excelon,15,12121,2147489555,ffwife54,"Monday, March 21, 2016 8:34 PM "
160,2147523970,/discussion.aspx?g=posts&t=2147523970,new problem with rivastigmine,17,13665,2147484334,Iris L.,"Tuesday, March 15, 2016 1:39 PM "
160,2147525424,/discussion.aspx?g=posts&t=2147525424,TIME TO RESET YOUR CLOCKS ON SUNDAY,0,9508,2147484236,Jo C.,"Saturday, March 12, 2016 11:04 PM "
160,2147524704,/discussion.aspx?g=posts&t=2147524704,Please help me understand a bit of what I don't understand,13,12245,2147572621,Jen59,"Saturday, March 12, 2016 12:28 AM "
160,2147523243,/discussion.aspx?g=posts&t=2147523243,Letter from Ronald Reagan,6,11250,2147484334,Iris L.,"Wednesday, March 9, 2016 1:51 PM "
160,2147525058,/discussion.aspx?g=posts&t=2147525058,re post from another forum,2,9404,2147484074,jfkoc,"Wednesday, February 24, 2016 8:15 PM "
160,2147525068,/discussion.aspx?g=posts&t=2147525068,Veterans Benefits for Assisted Living.,0,9930,2147483918,Mimi S.,"Wednesday, February 24, 2016 6:41 PM "
160,2147523675,/discussion.aspx?g=posts&t=2147523675,DAI A Meeting of The Minds - with Dr Al Power Jan. 27/28,2,9748,2147558081,The_Sun_Still_Rises,"Thursday, February 18, 2016 3:35 PM "
160,2147524368,/discussion.aspx?g=posts&t=2147524368,Kate Swaffer's New Book Can Now Order On Amazon,2,9303,2147558081,The_Sun_Still_Rises,"Sunday, February 7, 2016 12:37 AM "
160,2147524669,/discussion.aspx?g=posts&t=2147524669,What does this mean?,3,10210,2147559107,abeautifulwaytolive,"Saturday, February 6, 2016 4:14 PM "
160,2147524358,/discussion.aspx?g=posts&t=2147524358,My diagnosis has been eliminated.,31,14097,2147484334,Iris L.,"Thursday, February 4, 2016 7:06 PM "
160,2147524517,/discussion.aspx?g=posts&t=2147524517,My local chapter has changed,10,10273,2147484334,Iris L.,"Thursday, January 28, 2016 11:35 PM "
160,2147524370,/discussion.aspx?g=posts&t=2147524370,It is worse than that: Read the topic about nixing MCI,3,9457,2147565453,BillBRNC,"Saturday, January 23, 2016 1:12 PM "
160,2147524260,/discussion.aspx?g=posts&t=2147524260,VIDEO - Very Important End Of Life Considerations,3,9514,2147558081,The_Sun_Still_Rises,"Monday, January 18, 2016 5:58 PM "
160,2147522533,/discussion.aspx?g=posts&t=2147522533,Alzheimer's/Dementia Service Dog,38,25310,2147565453,BillBRNC,"Sunday, January 17, 2016 6:08 PM "
160,2147524237,/discussion.aspx?g=posts&t=2147524237,I Love...I Love...I Love...,4,9349,2147558081,The_Sun_Still_Rises,"Saturday, January 16, 2016 5:37 PM "
160,2147524213,/discussion.aspx?g=posts&t=2147524213,Alzheimer's A Love Story,0,9806,2147558081,The_Sun_Still_Rises,"Friday, January 15, 2016 8:41 AM "
160,2147524212,/discussion.aspx?g=posts&t=2147524212,Video - Living Well With Dementia,2,8806,2147558081,The_Sun_Still_Rises,"Friday, January 15, 2016 8:37 AM "
160,2147524211,/discussion.aspx?g=posts&t=2147524211,Video - About Dementia,0,9126,2147558081,The_Sun_Still_Rises,"Friday, January 15, 2016 6:04 AM "
160,2147524104,/discussion.aspx?g=posts&t=2147524104,"Mimi, can you tell us about the A A Forum coming up in April?",11,9900,2147484334,Iris L.,"Thursday, January 14, 2016 8:46 AM "
160,2147524075,/discussion.aspx?g=posts&t=2147524075,Can you age in place or not?,2,8917,2147484334,Iris L.,"Sunday, January 10, 2016 12:53 PM "
160,2147523994,/discussion.aspx?g=posts&t=2147523994,Exelon or rivastigmine patch adhesive,3,8702,2147484334,Iris L.,"Sunday, January 10, 2016 12:40 PM "
160,2147523376,/discussion.aspx?g=posts&t=2147523376,Socializing,20,11240,2147484334,Iris L.,"Sunday, January 10, 2016 9:07 AM "
160,2147524079,/discussion.aspx?g=posts&t=2147524079,Kate Saffer's Book (almost) Out - What The H Happened To My Brain - Woot Woot,0,8697,2147558081,The_Sun_Still_Rises,"Saturday, January 9, 2016 6:14 PM "
160,2147524026,/discussion.aspx?g=posts&t=2147524026,Interesting in Discussion Alzheimer Story?,4,8908,2147569119,random203,"Friday, January 8, 2016 8:26 AM "
160,2147523796,/discussion.aspx?g=posts&t=2147523796,what is your bedtime?,8,9977,2147484334,Iris L.,"Sunday, January 3, 2016 6:14 PM "
160,2147523663,/discussion.aspx?g=posts&t=2147523663,Help With Important Issue,15,10144,2147565453,BillBRNC,"Sunday, January 3, 2016 6:04 PM "
160,2147523925,/discussion.aspx?g=posts&t=2147523925,"cannabis for controlling pain, anxiety and insomnia",1,10187,2147523148,alz+,"Sunday, January 3, 2016 4:53 PM "
160,2147523289,/discussion.aspx?g=posts&t=2147523289,Has anyone had experience with the new adult coloring books?,15,10101,2147484334,Iris L.,"Thursday, December 31, 2015 5:14 PM "
160,2147523824,/discussion.aspx?g=posts&t=2147523824,My New Year's Day jouraling routine,2,8195,2147484334,Iris L.,"Wednesday, December 30, 2015 12:46 PM "
160,2147523807,/discussion.aspx?g=posts&t=2147523807,Not Sure If People In This Group Are Interested In Sharing...,0,8466,2147558081,The_Sun_Still_Rises,"Tuesday, December 29, 2015 2:38 AM "
160,2147523616,/discussion.aspx?g=posts&t=2147523616,making it easier on your care partner by understanding anosognosia,36,23472,2147484334,Iris L.,"Wednesday, December 23, 2015 5:26 PM "
160,2147523676,/discussion.aspx?g=posts&t=2147523676,Mimi,1,7971,2147484334,Iris L.,"Wednesday, December 23, 2015 9:10 AM "
160,2147523672,/discussion.aspx?g=posts&t=2147523672,I'm Off For Christmas,2,8052,2147565453,BillBRNC,"Tuesday, December 22, 2015 8:20 PM "
160,2147523591,/discussion.aspx?g=posts&t=2147523591,What should I say?,5,9064,2147560033,Queenvic,"Monday, December 21, 2015 2:31 PM "
160,2147523626,/discussion.aspx?g=posts&t=2147523626,Best Practices for Hopenow,1,8031,2147484334,Iris L.,"Monday, December 21, 2015 9:29 AM "
160,2147522649,/discussion.aspx?g=posts&t=2147522649,Vitamin Regimen,4,8672,2147489555,ffwife54,"Monday, December 21, 2015 5:07 AM "
160,2147523531,/discussion.aspx?g=posts&t=2147523531,generic rivastigmine,4,8591,2147484334,Iris L.,"Sunday, December 20, 2015 6:33 PM "
160,2147523526,/discussion.aspx?g=posts&t=2147523526,Is The Common?,14,9403,2147565453,BillBRNC,"Saturday, December 19, 2015 8:48 AM "
160,2147523537,/discussion.aspx?g=posts&t=2147523537,Dementia & Sensory Challenges Book,0,8619,2147558081,The_Sun_Still_Rises,"Thursday, December 17, 2015 8:34 AM "
160,2147523536,/discussion.aspx?g=posts&t=2147523536,Dr. G. Allen Power...worth watching,0,8616,2147558081,The_Sun_Still_Rises,"Thursday, December 17, 2015 8:32 AM "
160,2147523288,/discussion.aspx?g=posts&t=2147523288,Kirk Douglas donates $15 million toward new care center in Woodland Hills,3,9457,2147484334,Iris L.,"Tuesday, December 15, 2015 4:53 PM "
160,2147523130,/discussion.aspx?g=posts&t=2147523130,Going For 3rd Opinion,10,9036,2147565453,BillBRNC,"Tuesday, December 15, 2015 5:51 AM "
160,2147521936,/discussion.aspx?g=posts&t=2147521936,What to do...,16,10252,2147563800,KarenMB,"Saturday, December 12, 2015 11:56 PM "
160,2147522725,/discussion.aspx?g=posts&t=2147522725,Anyone take NAC?,2,8402,2147489555,ffwife54,"Thursday, December 10, 2015 12:51 AM "
160,2147522366,/discussion.aspx?g=posts&t=2147522366,MCI(1),12,9146,2147563038,Mutch,"Wednesday, December 9, 2015 3:22 PM "
160,2147522275,/discussion.aspx?g=posts&t=2147522275,New posters needed,19,9430,2147483918,Mimi S.,"Monday, December 7, 2015 7:00 PM "
160,2147522361,/discussion.aspx?g=posts&t=2147522361,Does Chronic dehydration and lack of sleep reduce ability of csf to clean ab plaque?,6,8918,2147563002,JeanetteD,"Thursday, December 3, 2015 6:38 PM "
160,2147522485,/discussion.aspx?g=posts&t=2147522485,Explaining dementia to children and young people fact sheet,0,8732,2147536600,llee08032,"Tuesday, December 1, 2015 6:18 AM "
160,2147522008,/discussion.aspx?g=posts&t=2147522008,New and needing tools for early stage.   Thank you.,3,8999,2147564084,Jim Wiseman,"Thursday, November 26, 2015 11:48 AM "
160,2147522053,/discussion.aspx?g=posts&t=2147522053,Things I Want For My Dementia Care (Friends & Family),0,8948,2147558081,The_Sun_Still_Rises,"Tuesday, November 24, 2015 10:49 AM "
160,2147522329,/discussion.aspx?g=posts&t=2147522329,Was Your Diagnosis Forced?,1,7851,2147564814,Radar007,"Tuesday, November 24, 2015 9:42 AM "
160,2147521234,/discussion.aspx?g=posts&t=2147521234,medicine,24,10234,2147561964,jess1992,"Tuesday, November 17, 2015 12:49 PM "
160,2147522165,/discussion.aspx?g=posts&t=2147522165,DAI (Dec 9/10) Meeting of the Minds Speaker Nicole Batsch,0,8723,2147558081,The_Sun_Still_Rises,"Tuesday, November 17, 2015 9:51 AM "
160,2147522124,/discussion.aspx?g=posts&t=2147522124,Various Doctors and their roles.,8,8945,2147564503,dnovak,"Tuesday, November 17, 2015 5:56 AM "
160,2147522050,/discussion.aspx?g=posts&t=2147522050,Peter Ashley Has Passed Away,0,8663,2147558081,The_Sun_Still_Rises,"Thursday, November 12, 2015 5:25 AM "
160,2147522003,/discussion.aspx?g=posts&t=2147522003,BLOG: Why I’m not afraid of Alzheimer’s (and what I’m really afraid of),0,8565,2147558081,The_Sun_Still_Rises,"Tuesday, November 10, 2015 10:35 AM "
160,2147521966,/discussion.aspx?g=posts&t=2147521966,"Video - Interviews with Ray Morgan, Kate Swaffer, Elmer Anderson, and others....",0,8677,2147558081,The_Sun_Still_Rises,"Sunday, November 8, 2015 7:48 PM "
160,2147521964,/discussion.aspx?g=posts&t=2147521964,Video - Christine Bryden Talk - Dreading being put in dementia prison,0,8570,2147558081,The_Sun_Still_Rises,"Sunday, November 8, 2015 6:54 PM "
160,2147521955,/discussion.aspx?g=posts&t=2147521955,BLOG: (Kate) Safety vs autonomy in residential care,0,8628,2147558081,The_Sun_Still_Rises,"Sunday, November 8, 2015 1:26 PM "
160,2147521192,/discussion.aspx?g=posts&t=2147521192,"Alz+,  question",14,9412,2147555748,hermanthegerman,"Friday, November 6, 2015 10:22 AM "
160,2147521596,/discussion.aspx?g=posts&t=2147521596,Not diagnosed but showing symptoms,6,9302,2147562859,ScarlettMB,"Tuesday, November 3, 2015 11:50 AM "
160,2147521797,/discussion.aspx?g=posts&t=2147521797,New Study Suggests We Should Stay On Aricept Even In Late Stages,0,8781,2147558081,The_Sun_Still_Rises,"Monday, November 2, 2015 7:22 AM "
160,2147521737,/discussion.aspx?g=posts&t=2147521737,An Alzheimer’s Disease (or other dementia) Bill of Rights,0,8718,2147558081,The_Sun_Still_Rises,"Friday, October 30, 2015 8:03 PM "
160,2147521500,/discussion.aspx?g=posts&t=2147521500,DAI's October's Guest Speaker Prof Steven Sabat: Understanding the Selfhood of PWD,5,8403,2147558081,The_Sun_Still_Rises,"Friday, October 30, 2015 7:49 PM "
160,2147521680,/discussion.aspx?g=posts&t=2147521680,Back to the nun study,2,8236,2147484272,Lane Simonian,"Friday, October 30, 2015 11:09 AM "
160,2147521715,/discussion.aspx?g=posts&t=2147521715,Word About Words - How Language Affects Perception Of Dementia,0,9082,2147558081,The_Sun_Still_Rises,"Thursday, October 29, 2015 5:09 PM "
160,2147490038,/discussion.aspx?g=posts&t=2147490038,MCI,7,9073,2147494184,Norman,"Wednesday, October 28, 2015 8:18 PM "
160,2147499967,/discussion.aspx?g=posts&t=2147499967,Hey - No Way!  I will listen to you AND there is plenty of good news out here for you!!!!,3,8828,2147519846,Glass Slippers,"Wednesday, October 28, 2015 4:52 PM "
160,2147521579,/discussion.aspx?g=posts&t=2147521579,Suggested Language Guidelines When Talking About Dementia and People With Dementia,1,7994,2147558081,The_Sun_Still_Rises,"Wednesday, October 28, 2015 4:56 AM "
160,2147521516,/discussion.aspx?g=posts&t=2147521516,"Perhaps The Best TED Talk Ever, RE Communication...",0,7770,2147558081,The_Sun_Still_Rises,"Wednesday, October 28, 2015 4:55 AM "
160,2147521577,/discussion.aspx?g=posts&t=2147521577,Dementia Village...there really is one!,1,8148,2147558081,The_Sun_Still_Rises,"Saturday, October 24, 2015 9:44 PM "
160,2147521575,/discussion.aspx?g=posts&t=2147521575,The Deviousness Of Dementia,0,7555,2147558081,The_Sun_Still_Rises,"Saturday, October 24, 2015 9:29 PM "
160,2147521541,/discussion.aspx?g=posts&t=2147521541,posterior cortical atrophy,3,7598,2147561547,PCAwife,"Saturday, October 24, 2015 7:03 PM "
160,2147521281,/discussion.aspx?g=posts&t=2147521281,Sandy's story,7,8821,2147484272,Lane Simonian,"Saturday, October 24, 2015 3:30 PM "
160,2147521568,/discussion.aspx?g=posts&t=2147521568,"Documentary: Forgetful, Not Forgotten",0,7923,2147558081,The_Sun_Still_Rises,"Saturday, October 24, 2015 12:41 PM "
160,2147521566,/discussion.aspx?g=posts&t=2147521566,The Aging Boomers - How Caregiving Is Changing,0,7884,2147558081,The_Sun_Still_Rises,"Saturday, October 24, 2015 12:27 PM "
160,2147521565,/discussion.aspx?g=posts&t=2147521565,"Yes, Please - Learning To Introcduce Yourself To Dementia",0,8265,2147558081,The_Sun_Still_Rises,"Saturday, October 24, 2015 12:18 PM "
160,2147521562,/discussion.aspx?g=posts&t=2147521562,Doing Everything I Can To Help Myself,0,7481,2147558081,The_Sun_Still_Rises,"Saturday, October 24, 2015 9:45 AM "
160,2147521561,/discussion.aspx?g=posts&t=2147521561,Kate Swaffer - Slowing The Progression of Dementia,0,7184,2147558081,The_Sun_Still_Rises,"Saturday, October 24, 2015 8:54 AM "
160,2147521475,/discussion.aspx?g=posts&t=2147521475,I'm new to this side of the board.,7,8160,2147501423,susan64in,"Friday, October 23, 2015 7:53 PM "
160,2147521542,/discussion.aspx?g=posts&t=2147521542,To CG's Who Had & Will Have To Take The Keys...,1,7439,2147558081,The_Sun_Still_Rises,"Friday, October 23, 2015 4:25 PM "
160,2147521528,/discussion.aspx?g=posts&t=2147521528,Kate Swaffer: “Black Box Warning” against anti psychotic drugs in dementia care,1,7406,2147558081,The_Sun_Still_Rises,"Friday, October 23, 2015 8:53 AM "
160,2147521305,/discussion.aspx?g=posts&t=2147521305,Neuropsych Test,3,7899,2147512528,Jshu43,"Thursday, October 22, 2015 11:00 AM "
