fid,tid,t_url,t_heading,num_replies,num_views,starter_uid,starter_namelast_post_date
152,2147537962,/discussion.aspx?g=posts&t=2147537962,The Alzheimer's Cruise,21,3365,2147484334,Iris L.,"Wednesday, December 6, 2017 12:33 PM "
152,2147537762,/discussion.aspx?g=posts&t=2147537762,Books(2),6,2939,2147653147,Asher87,"Monday, December 4, 2017 3:10 PM "
152,2147537697,/discussion.aspx?g=posts&t=2147537697,Sudden changes,8,3029,2147631700,kdwcpa,"Monday, December 4, 2017 3:04 PM "
152,2147537815,/discussion.aspx?g=posts&t=2147537815,Advice please.,6,3457,2147653547,Rick100,"Monday, December 4, 2017 3:00 PM "
152,2147537975,/discussion.aspx?g=posts&t=2147537975,Keeping up with family members,1,2564,2147484334,Iris L.,"Monday, December 4, 2017 8:39 AM "
152,2147537980,/discussion.aspx?g=posts&t=2147537980,New post on my blog Suddenly Mad: My Voyage Living through Early Alzheimer's www.suddenlymad.com,0,2629,2147598779,Canada111,"Sunday, December 3, 2017 10:42 PM "
152,2147537867,/discussion.aspx?g=posts&t=2147537867,Meaningful Daily Activites,8,2674,2147653876,Cmeks37,"Sunday, December 3, 2017 8:27 AM "
152,2147537837,/discussion.aspx?g=posts&t=2147537837,Back from Alzheimer's Cruise but with complication,21,3846,2147484334,Iris L.,"Friday, December 1, 2017 3:22 PM "
152,2147537816,/discussion.aspx?g=posts&t=2147537816,Me the lab rat discovers link estrogen - good mood,12,3934,2147523148,alz+,"Friday, December 1, 2017 5:39 AM "
152,2147537897,/discussion.aspx?g=posts&t=2147537897,New drug study,0,2947,2147536600,llee08032,"Wednesday, November 29, 2017 6:49 AM "
152,2147537731,/discussion.aspx?g=posts&t=2147537731,End of Life,21,3484,2147608785,obrien4j,"Saturday, November 25, 2017 1:48 PM "
152,2147537751,/discussion.aspx?g=posts&t=2147537751,info on recurrent UTIs in older women with ALZ,7,3050,2147523148,alz+,"Friday, November 24, 2017 3:53 PM "
152,2147537786,/discussion.aspx?g=posts&t=2147537786,"More on Best Practices,",3,2236,2147483918,Mimi S.,"Thursday, November 23, 2017 6:15 PM "
152,2147537783,/discussion.aspx?g=posts&t=2147537783,ways to handle lonliness,4,3254,2147523148,alz+,"Thursday, November 23, 2017 11:45 AM "
152,2147537715,/discussion.aspx?g=posts&t=2147537715,Depressed(1),14,2751,2147651263,Horse Lover,"Wednesday, November 22, 2017 1:25 PM "
152,2147537781,/discussion.aspx?g=posts&t=2147537781,MCI causes,1,3656,2147536600,llee08032,"Wednesday, November 22, 2017 11:25 AM "
152,2147537716,/discussion.aspx?g=posts&t=2147537716,not again. please not shingles again.,11,3311,2147523148,alz+,"Tuesday, November 21, 2017 10:07 AM "
152,2147537589,/discussion.aspx?g=posts&t=2147537589,Dementia Medications,16,3149,2147565453,BillBRNC,"Sunday, November 19, 2017 6:32 PM "
152,2147537718,/discussion.aspx?g=posts&t=2147537718,"Time, Vision, and Alzheimer's",0,2925,2147523148,alz+,"Saturday, November 18, 2017 12:54 PM "
152,2147537626,/discussion.aspx?g=posts&t=2147537626,Why PWD give gifts,2,3062,2147536600,llee08032,"Saturday, November 18, 2017 12:09 PM "
152,2147537467,/discussion.aspx?g=posts&t=2147537467,The Spectrum of Hope (a new book),12,3260,2147536600,llee08032,"Saturday, November 18, 2017 11:59 AM "
152,2147537712,/discussion.aspx?g=posts&t=2147537712,Scam alert,0,2762,2147536600,llee08032,"Saturday, November 18, 2017 8:30 AM "
152,2147537609,/discussion.aspx?g=posts&t=2147537609,Movie  Still Alice,5,2711,2147637869,Andrew60,"Friday, November 17, 2017 4:31 PM "
152,2147537405,/discussion.aspx?g=posts&t=2147537405,New Blog post for Suddenly Mad - sharing,11,3130,2147598779,Canada111,"Thursday, November 16, 2017 6:11 PM "
152,2147537650,/discussion.aspx?g=posts&t=2147537650,Good read,1,2485,2147483918,Mimi S.,"Wednesday, November 15, 2017 10:58 PM "
152,2147537604,/discussion.aspx?g=posts&t=2147537604,Bil1 Gates To Donate $100 Million To Alz. Research,1,2635,2147484236,Jo C.,"Monday, November 13, 2017 6:36 PM "
152,2147537430,/discussion.aspx?g=posts&t=2147537430,New here and need advice,7,3254,2147651233,Semperfortis,"Monday, November 13, 2017 4:59 PM "
152,2147537594,/discussion.aspx?g=posts&t=2147537594,checking in - everything weird,6,3288,2147523148,alz+,"Monday, November 13, 2017 11:19 AM "
152,2147537606,/discussion.aspx?g=posts&t=2147537606,Can Marijuana Cure Alzheimer's Disease?,0,2821,2147484272,Lane Simonian,"Monday, November 13, 2017 9:50 AM "
152,2147536541,/discussion.aspx?g=posts&t=2147536541,Feeling anxious.,21,4613,2147637869,Andrew60,"Sunday, November 12, 2017 2:35 PM "
152,2147537256,/discussion.aspx?g=posts&t=2147537256,Electric Range,7,3115,2147504776,Perks Kid,"Friday, November 10, 2017 8:04 PM "
152,2147537466,/discussion.aspx?g=posts&t=2147537466,Please help us get the word out!,7,2804,2147483942,Michael Ellenbogen,"Wednesday, November 8, 2017 4:01 AM "
152,2147537469,/discussion.aspx?g=posts&t=2147537469,"Resources for ES EO in upper Montgomery County, Maryland",1,2409,2147651466,ColleenK,"Tuesday, November 7, 2017 7:34 PM "
152,2147537501,/discussion.aspx?g=posts&t=2147537501,abe's garden,0,3212,2147484074,jfkoc,"Tuesday, November 7, 2017 12:44 PM "
152,2147537499,/discussion.aspx?g=posts&t=2147537499,Parkinson's webinar 11/8,0,2743,2147484074,jfkoc,"Tuesday, November 7, 2017 11:03 AM "
152,2147537468,/discussion.aspx?g=posts&t=2147537468,Cognitive issues with no cause,5,2802,2147536600,llee08032,"Tuesday, November 7, 2017 10:08 AM "
152,2147537489,/discussion.aspx?g=posts&t=2147537489,Dementia Pioneer,2,2441,2147484334,Iris L.,"Tuesday, November 7, 2017 7:35 AM "
152,2147537495,/discussion.aspx?g=posts&t=2147537495,The sneaky way MCI can empty your bank account,0,2863,2147536600,llee08032,"Tuesday, November 7, 2017 6:53 AM "
152,2147537481,/discussion.aspx?g=posts&t=2147537481,Infection in the brain linked to Alzheimer's,2,2598,2147598779,Canada111,"Monday, November 6, 2017 3:34 PM "
152,2147537314,/discussion.aspx?g=posts&t=2147537314,What a shocker,35,7289,2147483942,Michael Ellenbogen,"Monday, November 6, 2017 7:06 AM "
152,2147537419,/discussion.aspx?g=posts&t=2147537419,Checking on Obrien,6,2656,2147536600,llee08032,"Sunday, November 5, 2017 9:25 AM "
152,2147537392,/discussion.aspx?g=posts&t=2147537392,ShouldI search further.,10,2599,2147651015,Haven,"Saturday, November 4, 2017 10:20 AM "
152,2147537412,/discussion.aspx?g=posts&t=2147537412,Weight Loss,10,2702,2147651015,Haven,"Friday, November 3, 2017 5:24 PM "
152,2147537416,/discussion.aspx?g=posts&t=2147537416,Tax Increase on Alzheimer's Families,0,2881,2147484236,Jo C.,"Thursday, November 2, 2017 11:14 PM "
152,2147537398,/discussion.aspx?g=posts&t=2147537398,Scared - is this the start of familial AD?,3,2505,2147650937,Nikki5,"Thursday, November 2, 2017 8:53 PM "
152,2147537396,/discussion.aspx?g=posts&t=2147537396,The treatment of dementia Part 2,0,2653,2147484334,Iris L.,"Thursday, November 2, 2017 10:59 AM "
152,2147537187,/discussion.aspx?g=posts&t=2147537187,Teaching myself gratitude,6,3111,2147598779,Canada111,"Wednesday, November 1, 2017 1:18 PM "
152,2147537301,/discussion.aspx?g=posts&t=2147537301,Something terrible has been going on with me,17,3543,2147484334,Iris L.,"Wednesday, November 1, 2017 7:35 AM "
152,2147514693,/discussion.aspx?g=posts&t=2147514693,"New here, my 41 year old husband was just diagnosed with Alzheimers",34,7992,2147550238,Alynn,"Tuesday, October 31, 2017 4:21 PM "
152,2147537214,/discussion.aspx?g=posts&t=2147537214,when opportunities take too much effort,6,3511,2147523148,alz+,"Tuesday, October 31, 2017 6:22 AM "
152,2147537333,/discussion.aspx?g=posts&t=2147537333,Tips for coping with memory loss,2,2384,2147536600,llee08032,"Monday, October 30, 2017 8:32 AM "
152,2147537252,/discussion.aspx?g=posts&t=2147537252,Just Checking In,10,2826,2147565453,BillBRNC,"Friday, October 27, 2017 6:44 PM "
152,2147537139,/discussion.aspx?g=posts&t=2147537139,Letter to a caregiver,21,3693,2147608785,obrien4j,"Friday, October 27, 2017 9:02 AM "
152,2147488669,/discussion.aspx?g=posts&t=2147488669,Just diagnosed with early onset ALZ at the age of 48,77,17312,2147490975,Nie,"Wednesday, October 25, 2017 2:17 PM "
152,2147536883,/discussion.aspx?g=posts&t=2147536883,Worth reading.,5,3895,2147483918,Mimi S.,"Wednesday, October 25, 2017 8:23 AM "
152,2147537207,/discussion.aspx?g=posts&t=2147537207,A A Trial Match Email(1),1,2847,2147552214,lisabramey,"Tuesday, October 24, 2017 9:58 AM "
152,2147536968,/discussion.aspx?g=posts&t=2147536968,If you live alone,25,4605,2147536600,llee08032,"Sunday, October 22, 2017 3:35 AM "
152,2147537023,/discussion.aspx?g=posts&t=2147537023,Housing Options,2,2680,2147631214,GHeitzy,"Sunday, October 22, 2017 3:21 AM "
152,2147537122,/discussion.aspx?g=posts&t=2147537122,New THC product,4,2487,2147484272,Lane Simonian,"Saturday, October 21, 2017 9:29 AM "
152,2147535823,/discussion.aspx?g=posts&t=2147535823,Down Syndrome and Alzheimer's,5,3606,2147641031,catpope,"Friday, October 20, 2017 7:39 PM "
152,2147537156,/discussion.aspx?g=posts&t=2147537156,where can i find help,5,2851,2147618240,lawaite,"Friday, October 20, 2017 6:59 PM "
152,2147537138,/discussion.aspx?g=posts&t=2147537138,More on spiritual needs,0,2818,2147536600,llee08032,"Thursday, October 19, 2017 6:35 AM "
152,2147537114,/discussion.aspx?g=posts&t=2147537114,Products and gadgets for memory loss,3,2465,2147536600,llee08032,"Thursday, October 19, 2017 6:15 AM "
152,2147537072,/discussion.aspx?g=posts&t=2147537072,llee - Checking In,4,2293,2147484236,Jo C.,"Tuesday, October 17, 2017 3:09 PM "
152,2147537075,/discussion.aspx?g=posts&t=2147537075,Spirituality and dementia,1,2560,2147536600,llee08032,"Monday, October 16, 2017 2:25 PM "
152,2147537000,/discussion.aspx?g=posts&t=2147537000,Totally off topic!,7,3374,2147608785,obrien4j,"Monday, October 16, 2017 7:39 AM "
152,2147536954,/discussion.aspx?g=posts&t=2147536954,Clonazepam,14,3391,2147561350,julielarson,"Sunday, October 15, 2017 5:56 AM "
152,2147536994,/discussion.aspx?g=posts&t=2147536994,Need a little advice,8,2771,2147648298,Lewshu,"Thursday, October 12, 2017 11:09 PM "
152,2147537004,/discussion.aspx?g=posts&t=2147537004,Does anyone know how to handle a 401K asset to qualify for Medicaid?,3,2862,2147584372,Reyes2016,"Thursday, October 12, 2017 12:36 PM "
152,2147536993,/discussion.aspx?g=posts&t=2147536993,Dementia diaries,2,2677,2147536600,llee08032,"Thursday, October 12, 2017 6:42 AM "
152,2147535721,/discussion.aspx?g=posts&t=2147535721,Depressed,40,9405,2147536600,llee08032,"Wednesday, October 11, 2017 8:48 AM "
152,2147526777,/discussion.aspx?g=posts&t=2147526777,A Little Progress,2,5129,2147586744,AlwaysBillysGirl,"Wednesday, October 11, 2017 12:51 AM "
152,2147536967,/discussion.aspx?g=posts&t=2147536967,AD and changes in relationships,1,3311,2147536600,llee08032,"Tuesday, October 10, 2017 10:40 AM "
152,2147536958,/discussion.aspx?g=posts&t=2147536958,More studies showing link between mercury and Alzheimer's,0,2839,2147543700,TheSteven,"Monday, October 9, 2017 4:14 PM "
152,2147536945,/discussion.aspx?g=posts&t=2147536945,Don't want to be a burden,5,2891,2147646560,lisalocket,"Monday, October 9, 2017 12:25 PM "
152,2147536890,/discussion.aspx?g=posts&t=2147536890,Brain's link to immune system and AD,2,3554,2147536600,llee08032,"Sunday, October 8, 2017 6:31 AM "
152,2147536741,/discussion.aspx?g=posts&t=2147536741,do I have the gene for younger onset?,10,3882,2147523148,alz+,"Sunday, October 8, 2017 6:16 AM "
152,2147536790,/discussion.aspx?g=posts&t=2147536790,The Oil Thing,9,3432,2147565453,BillBRNC,"Sunday, October 8, 2017 5:57 AM "
152,2147536914,/discussion.aspx?g=posts&t=2147536914,Listing of All Alzheimer Assn. Offices In U.S.,0,2995,2147484236,Jo C.,"Saturday, October 7, 2017 7:18 AM "
152,2147536889,/discussion.aspx?g=posts&t=2147536889,Hey all,5,2686,2147561350,julielarson,"Friday, October 6, 2017 2:50 PM "
152,2147536852,/discussion.aspx?g=posts&t=2147536852,Just because...,5,2651,2147536600,llee08032,"Friday, October 6, 2017 5:04 AM "
152,2147507597,/discussion.aspx?g=posts&t=2147507597,My therapeutic musings,64,18173,2147536600,llee08032,"Thursday, October 5, 2017 7:10 AM "
152,2147536836,/discussion.aspx?g=posts&t=2147536836,Bill and anyone else interested,1,2958,2147484074,jfkoc,"Thursday, October 5, 2017 6:55 AM "
152,2147536853,/discussion.aspx?g=posts&t=2147536853,Teepa: What dementia cannot smell,0,3163,2147536600,llee08032,"Wednesday, October 4, 2017 7:42 AM "
152,2147536071,/discussion.aspx?g=posts&t=2147536071,Don't expect professionals to save you,10,3685,2147484334,Iris L.,"Tuesday, October 3, 2017 7:12 PM "
152,2147536072,/discussion.aspx?g=posts&t=2147536072,Time to let go,26,5174,2147610220,grandmalynda,"Monday, October 2, 2017 5:41 PM "
152,2147536629,/discussion.aspx?g=posts&t=2147536629,Awakening from Alzheimer's video,9,4674,2147543700,TheSteven,"Monday, October 2, 2017 12:50 PM "
152,2147536761,/discussion.aspx?g=posts&t=2147536761,Feeling completely lost and lonely and need to vent,6,2978,2147491988,mish,"Monday, October 2, 2017 8:15 AM "
152,2147536749,/discussion.aspx?g=posts&t=2147536749,Disoriented to place while driving,6,2890,2147536600,llee08032,"Monday, October 2, 2017 8:14 AM "
152,2147536618,/discussion.aspx?g=posts&t=2147536618,Enough!,12,3796,2147608785,obrien4j,"Sunday, October 1, 2017 8:37 AM "
152,2147536728,/discussion.aspx?g=posts&t=2147536728,"One more MRI of my brain,",7,2798,2147561350,julielarson,"Friday, September 29, 2017 3:17 AM "
152,2147536715,/discussion.aspx?g=posts&t=2147536715,PTSD and dementia = fear anxiety distress anger,1,2788,2147523148,alz+,"Wednesday, September 27, 2017 11:40 AM "
152,2147536669,/discussion.aspx?g=posts&t=2147536669,inertia may be protective reaction?,1,3321,2147523148,alz+,"Monday, September 25, 2017 8:01 PM "
152,2147536555,/discussion.aspx?g=posts&t=2147536555,visual changes and slogging through days,12,3762,2147523148,alz+,"Monday, September 25, 2017 5:26 PM "
152,2147536613,/discussion.aspx?g=posts&t=2147536613,Went to the psychiatrist and I have questions about Lamotrigine (Lamictal) and the fatal rash it can cause,5,3624,2147598779,Canada111,"Monday, September 25, 2017 11:58 AM "
152,2147536650,/discussion.aspx?g=posts&t=2147536650,Coparenting tips needed,2,2546,2147646244,Jen77,"Sunday, September 24, 2017 6:03 PM "
152,2147536647,/discussion.aspx?g=posts&t=2147536647,don't need proof,1,2634,2147551249,kRc,"Sunday, September 24, 2017 9:06 AM "
152,2147536632,/discussion.aspx?g=posts&t=2147536632,safety,1,2700,2147484074,jfkoc,"Saturday, September 23, 2017 11:58 AM "
152,2147536627,/discussion.aspx?g=posts&t=2147536627,What it's like to live with dementia house illustration,3,2746,2147536600,llee08032,"Saturday, September 23, 2017 11:43 AM "
152,2147536606,/discussion.aspx?g=posts&t=2147536606,Missing Iris!!!!,6,2571,2147536600,llee08032,"Friday, September 22, 2017 9:44 AM "
152,2147536586,/discussion.aspx?g=posts&t=2147536586,Having a difficult time and needing to vent,11,3163,2147575587,BlueSkies,"Friday, September 22, 2017 9:00 AM "
152,2147536296,/discussion.aspx?g=posts&t=2147536296,getting used to hospice,21,4543,2147523148,alz+,"Thursday, September 21, 2017 9:27 PM "
152,2147536574,/discussion.aspx?g=posts&t=2147536574,MIL Diagnosed with Dementia - Declining Rapidly!,5,2276,2147644458,katcollen,"Wednesday, September 20, 2017 2:13 PM "
152,2147535306,/discussion.aspx?g=posts&t=2147535306,Granddaughter visit- STRESS,17,5404,2147637869,Andrew60,"Wednesday, September 20, 2017 8:39 AM "
152,2147534299,/discussion.aspx?g=posts&t=2147534299,Worried about my friend,18,5188,2147536600,llee08032,"Wednesday, September 20, 2017 7:23 AM "
152,2147536132,/discussion.aspx?g=posts&t=2147536132,I went to an Alzheimer's support group in New York and everyone was in ten to thirty five years older than me and some were severely demented,21,4037,2147598779,Canada111,"Tuesday, September 19, 2017 7:26 PM "
152,2147535705,/discussion.aspx?g=posts&t=2147535705,insomnia as a cause of dementia,9,3673,2147605198,larry10,"Tuesday, September 19, 2017 6:05 PM "
152,2147536091,/discussion.aspx?g=posts&t=2147536091,there is treatment for dementia,57,12331,2147484334,Iris L.,"Tuesday, September 19, 2017 6:02 PM "
152,2147536333,/discussion.aspx?g=posts&t=2147536333,Need Help With Mom's Anger and Getting Parents Support,5,3143,2147644175,amullen622,"Tuesday, September 19, 2017 6:00 PM "
152,2147536339,/discussion.aspx?g=posts&t=2147536339,I am desperate today,27,4779,2147598779,Canada111,"Tuesday, September 19, 2017 5:59 PM "
152,2147536494,/discussion.aspx?g=posts&t=2147536494,STL Alz walk cancled for now...so sad,1,2870,2147544061,Veterans kid,"Tuesday, September 19, 2017 5:56 PM "
152,2147536216,/discussion.aspx?g=posts&t=2147536216,How to interview caregiver for yourself or for your loved one,6,3286,2147536600,llee08032,"Tuesday, September 19, 2017 5:56 PM "
152,2147536515,/discussion.aspx?g=posts&t=2147536515,Women and dementia,2,3567,2147536600,llee08032,"Tuesday, September 19, 2017 5:54 PM "
152,2147536563,/discussion.aspx?g=posts&t=2147536563,Apointment today,8,2920,2147561350,julielarson,"Tuesday, September 19, 2017 3:18 PM "
152,2147536460,/discussion.aspx?g=posts&t=2147536460,the CBD oil experiment continues,28,4808,2147523148,alz+,"Monday, September 18, 2017 9:30 PM "
152,2147536559,/discussion.aspx?g=posts&t=2147536559,Chat today.,0,2599,2147561350,julielarson,"Monday, September 18, 2017 9:32 AM "
152,2147536320,/discussion.aspx?g=posts&t=2147536320,New to this - please resond,22,4487,2147643854,spearamint,"Sunday, September 17, 2017 2:47 PM "
152,2147536503,/discussion.aspx?g=posts&t=2147536503,Joking with AD,3,2488,2147536600,llee08032,"Saturday, September 16, 2017 6:52 AM "
152,2147536470,/discussion.aspx?g=posts&t=2147536470,Update of DLB diagnosis,0,3116,2147484074,jfkoc,"Wednesday, September 13, 2017 8:04 PM "
152,2147536429,/discussion.aspx?g=posts&t=2147536429,Left side neglect,2,2995,2147644751,presently,"Tuesday, September 12, 2017 2:04 PM "
152,2147536408,/discussion.aspx?g=posts&t=2147536408,New to site all info welcome,6,3263,2147644617,Stepher,"Tuesday, September 12, 2017 1:54 PM "
152,2147536441,/discussion.aspx?g=posts&t=2147536441,My experience with Trail Match,0,2895,2147483942,Michael Ellenbogen,"Tuesday, September 12, 2017 7:23 AM "
152,2147536415,/discussion.aspx?g=posts&t=2147536415,Confusion,7,2909,2147489555,ffwife54,"Monday, September 11, 2017 12:28 PM "
152,2147536365,/discussion.aspx?g=posts&t=2147536365,inventing life every moment is getting old,10,3559,2147523148,alz+,"Monday, September 11, 2017 4:34 AM "
152,2147536276,/discussion.aspx?g=posts&t=2147536276,Galantamine,3,3038,2147489555,ffwife54,"Sunday, September 10, 2017 3:47 PM "
152,2147536314,/discussion.aspx?g=posts&t=2147536314,How do you deal with this?(1),13,3510,2147608785,obrien4j,"Saturday, September 9, 2017 9:21 AM "
152,2147536325,/discussion.aspx?g=posts&t=2147536325,where is the conversation,11,3477,2147551249,kRc,"Thursday, September 7, 2017 12:10 PM "
152,2147536242,/discussion.aspx?g=posts&t=2147536242,Progressing past MCI,15,3699,2147637869,Andrew60,"Tuesday, September 5, 2017 5:33 PM "
152,2147536298,/discussion.aspx?g=posts&t=2147536298,Difficulty With Specific Diagnosis,2,2939,2147565453,BillBRNC,"Monday, September 4, 2017 1:33 PM "
152,2147536285,/discussion.aspx?g=posts&t=2147536285,LBD blog,0,3213,2147484074,jfkoc,"Sunday, September 3, 2017 6:14 PM "
152,2147536225,/discussion.aspx?g=posts&t=2147536225,New to this discussion but not to these boards,6,3124,2147543614,Beartracks,"Friday, September 1, 2017 3:36 PM "
152,2147536105,/discussion.aspx?g=posts&t=2147536105,we called Hospice,22,4815,2147523148,alz+,"Thursday, August 31, 2017 9:59 PM "
152,2147536215,/discussion.aspx?g=posts&t=2147536215,Stigma right from the White House,2,2751,2147536600,llee08032,"Thursday, August 31, 2017 10:51 AM "
152,2147536183,/discussion.aspx?g=posts&t=2147536183,Teepa Snow(1),2,2732,2147483918,Mimi S.,"Thursday, August 31, 2017 7:40 AM "
152,2147536172,/discussion.aspx?g=posts&t=2147536172,no point in steering when brakes are gone?,3,3019,2147523148,alz+,"Wednesday, August 30, 2017 1:14 PM "
152,2147536112,/discussion.aspx?g=posts&t=2147536112,Did medications help when you had MCI?,2,2658,2147546824,blues,"Wednesday, August 30, 2017 7:11 AM "
152,2147535980,/discussion.aspx?g=posts&t=2147535980,Will you join me,5,3319,2147483942,Michael Ellenbogen,"Monday, August 28, 2017 1:07 PM "
152,2147536083,/discussion.aspx?g=posts&t=2147536083,caregiver help needed! looking for best way to support our Mom with young onset at age 61.,9,3373,2147642486,walterbirdri,"Sunday, August 27, 2017 10:04 PM "
152,2147536127,/discussion.aspx?g=posts&t=2147536127,Everyone is entitled to an opinion,2,2491,2147536600,llee08032,"Sunday, August 27, 2017 10:01 AM "
152,2147536044,/discussion.aspx?g=posts&t=2147536044,Resigned from my teaching job. Devastated.,28,4475,2147598779,Canada111,"Thursday, August 24, 2017 8:07 AM "
152,2147535979,/discussion.aspx?g=posts&t=2147535979,Eclips!,2,2640,2147561350,julielarson,"Tuesday, August 22, 2017 7:45 PM "
152,2147536038,/discussion.aspx?g=posts&t=2147536038,How to deal with putting my dad in AL,2,2556,2147497663,kep20,"Monday, August 21, 2017 3:34 PM "
152,2147535998,/discussion.aspx?g=posts&t=2147535998,Conscious Positivity,17,3169,2147484334,Iris L.,"Monday, August 21, 2017 3:28 PM "
152,2147535932,/discussion.aspx?g=posts&t=2147535932,overwhelming emotions and recovery,15,3792,2147523148,alz+,"Monday, August 21, 2017 2:49 PM "
152,2147535972,/discussion.aspx?g=posts&t=2147535972,financial help,3,2774,2147574999,MRayner,"Saturday, August 19, 2017 5:07 PM "
152,2147535841,/discussion.aspx?g=posts&t=2147535841,Family!,15,3441,2147561350,julielarson,"Thursday, August 17, 2017 3:21 PM "
152,2147535946,/discussion.aspx?g=posts&t=2147535946,"No diagnosis yet, Mom refusing Dr, claims nothing wrong",6,2732,2147641681,ktobey12455,"Thursday, August 17, 2017 6:46 AM "
152,2147535859,/discussion.aspx?g=posts&t=2147535859,alz+ Thinking of You,14,3256,2147484236,Jo C.,"Wednesday, August 16, 2017 3:11 PM "
152,2147535650,/discussion.aspx?g=posts&t=2147535650,when is it time to give up a house?,24,4997,2147523148,alz+,"Tuesday, August 15, 2017 12:29 PM "
152,2147535768,/discussion.aspx?g=posts&t=2147535768,What it's like,25,5103,2147536600,llee08032,"Monday, August 14, 2017 10:27 AM "
152,2147535682,/discussion.aspx?g=posts&t=2147535682,Small town living.,5,2957,2147561350,julielarson,"Monday, August 14, 2017 8:13 AM "
152,2147535844,/discussion.aspx?g=posts&t=2147535844,How much of the truth do you share with your children,5,2740,2147551249,kRc,"Sunday, August 13, 2017 2:17 PM "
152,2147535863,/discussion.aspx?g=posts&t=2147535863,volunteers needed for research in Pittsburgh,3,2600,2147512673,CodyW,"Sunday, August 13, 2017 1:51 PM "
152,2147535559,/discussion.aspx?g=posts&t=2147535559,Fast progression,6,4022,2147636508,Tjahnke,"Friday, August 11, 2017 7:15 PM "
152,2147535776,/discussion.aspx?g=posts&t=2147535776,Tough questions,6,3472,2147636508,Tjahnke,"Thursday, August 10, 2017 4:41 PM "
152,2147535752,/discussion.aspx?g=posts&t=2147535752,Glen Campbell has died,4,2319,2147484334,Iris L.,"Wednesday, August 9, 2017 1:19 PM "
152,2147535743,/discussion.aspx?g=posts&t=2147535743,How to Help My Mom 53 y/o,4,3141,2147640464,lizjwright12,"Tuesday, August 8, 2017 9:33 PM "
152,2147535652,/discussion.aspx?g=posts&t=2147535652,Heat wave..,10,3124,2147561350,julielarson,"Tuesday, August 8, 2017 8:44 AM "
152,2147535357,/discussion.aspx?g=posts&t=2147535357,Do you want to live or die?,19,4625,2147483942,Michael Ellenbogen,"Tuesday, August 8, 2017 12:10 AM "
152,2147535436,/discussion.aspx?g=posts&t=2147535436,On Pluto,14,3557,2147552214,lisabramey,"Sunday, August 6, 2017 10:00 AM "
152,2147535654,/discussion.aspx?g=posts&t=2147535654,New to community,14,3251,2147639948,Barbdavid,"Saturday, August 5, 2017 9:19 AM "
152,2147535658,/discussion.aspx?g=posts&t=2147535658,To my friends,14,3466,2147610220,grandmalynda,"Saturday, August 5, 2017 8:52 AM "
152,2147535410,/discussion.aspx?g=posts&t=2147535410,Psychiatrist appt,14,3604,2147637869,Andrew60,"Thursday, August 3, 2017 9:11 PM "
152,2147535449,/discussion.aspx?g=posts&t=2147535449,remorse regret and fear,19,4587,2147523148,alz+,"Thursday, August 3, 2017 6:38 PM "
152,2147535630,/discussion.aspx?g=posts&t=2147535630,Going Down This Long Lonesome Road,8,3231,2147565453,BillBRNC,"Thursday, August 3, 2017 12:53 PM "
152,2147535616,/discussion.aspx?g=posts&t=2147535616,"Wound Vac,",15,4154,2147561350,julielarson,"Thursday, August 3, 2017 9:20 AM "
152,2147535626,/discussion.aspx?g=posts&t=2147535626,ativan increases tension?,3,3493,2147523148,alz+,"Wednesday, August 2, 2017 10:30 PM "
152,2147535606,/discussion.aspx?g=posts&t=2147535606,Inner rage,6,3022,2147637869,Andrew60,"Wednesday, August 2, 2017 1:25 PM "
152,2147535567,/discussion.aspx?g=posts&t=2147535567,Genetic Testing & EOFAD,9,3349,2147639448,dkwelsh27,"Wednesday, August 2, 2017 12:18 PM "
152,2147535583,/discussion.aspx?g=posts&t=2147535583,I'm back from Alaska,8,2760,2147484334,Iris L.,"Wednesday, August 2, 2017 11:41 AM "
152,2147535580,/discussion.aspx?g=posts&t=2147535580,Chat today!,2,2500,2147561350,julielarson,"Tuesday, August 1, 2017 4:13 AM "
152,2147534701,/discussion.aspx?g=posts&t=2147534701,Understanding Neuro-Psych Tests,6,3423,2147536600,llee08032,"Monday, July 31, 2017 8:42 AM "
152,2147535535,/discussion.aspx?g=posts&t=2147535535,Training Curriculum: Alzheimer’s Disease and Related Dementias,2,2859,2147483942,Michael Ellenbogen,"Saturday, July 29, 2017 10:40 AM "
152,2147535380,/discussion.aspx?g=posts&t=2147535380,BlueSkies,19,4482,2147561350,julielarson,"Saturday, July 29, 2017 8:41 AM "
152,2147535479,/discussion.aspx?g=posts&t=2147535479,The myth of the empty shell,5,3105,2147536600,llee08032,"Saturday, July 29, 2017 2:55 AM "
152,2147535524,/discussion.aspx?g=posts&t=2147535524,ADHD,4,2980,2147561350,julielarson,"Friday, July 28, 2017 4:31 PM "
152,2147535502,/discussion.aspx?g=posts&t=2147535502,Up all night,4,3605,2147636508,Tjahnke,"Thursday, July 27, 2017 10:53 AM "
152,2147535482,/discussion.aspx?g=posts&t=2147535482,John Zeisel,0,3250,2147484074,jfkoc,"Wednesday, July 26, 2017 10:17 AM "
152,2147535452,/discussion.aspx?g=posts&t=2147535452,social media is my Walmart for blow ups,2,2911,2147523148,alz+,"Wednesday, July 26, 2017 7:00 AM "
152,2147535464,/discussion.aspx?g=posts&t=2147535464,New Law In Hawaii For Caregiver Assistance,0,3004,2147484236,Jo C.,"Tuesday, July 25, 2017 2:30 PM "
